state_name,state_name_slug,state_code,state_code_slug,district,at_large,vacant,bioguide,thomas,govtrack,opensecrets,votesmart,fec,maplight,wikidata,google_entity_id,title,party,name,name_slug,first_name,middle_name,last_name,name_suffix,goes_by,pronunciation,gender,ethnicity,religion,openly_lgbtq,date_of_birth,entered_office,term_end,biography,phone,fax,latitude,longitude,address_complete,address_number,address_prefix,address_street,address_sec_unit_type,address_sec_unit_num,address_city,address_state,address_zipcode,address_type,website,contact_page,facebook_url,twitter_handle,twitter_url,photo_url
"North Carolina","north-carolina","NC","nc","8","false","false","H001067","2140","412550","N00033630","136448","H2NC08185","1774","Q3956999","kg:/m/0nbwfxs","representative","republican","Richard Hudson","richard-hudson","Richard",,"Hudson",,,"RICH-erd HUHD-suhn","male","white-american","christian","no","1971-11-04","2013-01-03","2019-01-03","Richard Hudson, a Representative from North Carolina; born in Franklin, Va., November 4, 1971; graduated from Myers Park High School, Charlotte, N.C., 1990; B.A., University of North Carolina, Charlotte, N.C., 1996; communications director, North Carolina Republican party; business owner; staff, United States Representative Robert (Robin) Hayes of North Carolina, 2000-2005; staff, United States Representative Virginia Ann Foxx of North Carolina, 2005-2006; staff, United States Representative John R. Carter of Texas, 2006-2009; staff, United States Representative K. Michael Conaway of Texas, 2009-2011; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-3715","704-782-1004","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://hudson.house.gov","https://hudson.house.gov/email-me/","https://www.facebook.com/RepRichHudson","RepRichHudson","https://twitter.com/RepRichHudson","https://cdn.civil.services/us-house/headshots/512x512/richard-hudson.jpg"
"North Carolina","north-carolina","NC","nc","9","false","false","P000606","2141","412551","N00034416","41272","H2NC09134","1775","Q3956848","kg:/m/02b5bx","representative","republican","Robert Pittenger","robert-pittenger","Robert",,"Pittenger",,,"RAH-bert PITT-n-jer","male","white-american","pentecostal","no","1948-08-15","2013-01-03","2019-01-03","Robert Pittenger, a Representative from North Carolina; born in Dallas, Dallas County, Tex., August 15, 1948; B.A., University of Texas, Austin, Tex., 1970; campus ministry organizer; business owner; member of the North Carolina state senate, 2003-2008; unsuccessful candidate for lieutenant governor of North Carolina in 2008; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-1976","202-225-3389","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://pittenger.house.gov","https://pittenger.house.gov/contact/email-me","https://www.facebook.com/congressmanpittenger",,,"https://cdn.civil.services/us-house/headshots/512x512/robert-pittenger.jpg"
"North Carolina","north-carolina","NC","nc","10","false","false","M001156","1792","400644","N00026627","21031","H4NC10047","650","Q2057809","kg:/m/02b4rz","representative","republican","Patrick McHenry","patrick-mchenry","Patrick","T.","McHenry",,,"PAT-chrik mick-HEN-ree","male","white-american","roman-catholic","no","1975-10-22","2005-01-04","2019-01-03","Patrick McHenry, a Representative from North Carolina; born in Charlotte, Mecklenburg County, N.C., October 22, 1975; graduated Ashbrook High School, Gastonia, N.C., 1994; attended North Carolina State University, Raleigh, N.C.; B.A., Belmont Abbey College, Belmont, N.C., 1999; realtor; appointed special assistant to the United States Secretary of Labor by President George W. Bush in 2001; member of the North Carolina state house of representatives, 2002-2004; elected as a Republican to the One Hundred Ninth and to the six succeeding Congresses (January 3, 2005-present).","202-225-2576","202-225-0316","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://mchenry.house.gov","http://mchenry.house.gov/contact/zipauth.htm","https://www.facebook.com/CongressmanMcHenry","PatrickMcHenry","https://twitter.com/PatrickMcHenry","https://cdn.civil.services/us-house/headshots/512x512/patrick-mchenry.jpg"
"North Carolina","north-carolina","NC","nc","11","false","false","M001187","2142","412552","N00033631","136459","H2NC11080","1776","Q3956796","kg:/m/0lqdy32","representative","republican","Mark Meadows","mark-meadows","Mark",,"Meadows",,,"MARK MED-ohz","male","white-american","christian","no","1959-07-28","2013-01-03","2019-01-03","Mark Meadows, a Representative from North Carolina; born in Verdun, France, July 28, 1959; attended Florida State University, Tallahassee, Fla.; B.A., University of South Florida, Tampa, Fla.; public relations director; business owner; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-6401","202-226-6422","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://meadows.house.gov","https://meadows.house.gov/contact/email-me","https://www.facebook.com/Repmarkmeadows","RepMarkMeadows","https://twitter.com/RepMarkMeadows","https://cdn.civil.services/us-house/headshots/512x512/mark-meadows.jpg"
"North Carolina","north-carolina","NC","nc","12","false","false","A000370","2201","412607","N00035451","5935","H4NC12100","2063","Q4733597","kg:/m/02b45d","representative","democrat","Alma Adams","alma-adams","Alma",,"Adams",,,"AL-muh ADD-umz","female","african-american","baptist","no","1946-05-27","2014-11-12","2019-01-03","Alma Adams, a Representative from North Carolina; born in High Point, Guilford County, N.C., May 27, 1946; graduated from West Side High School, Newark, N.J., 1964; B.S., North Carolina Agricultural and Technical State University, Greensboro, N.C., 1968; M.S., North Carolina Agricultural and Technical State University, Greensboro, N.C., 1972; Ph.D., Ohio State University, Columbus, Ohio, 1981; artist; faculty, Bennett College, Greensboro, N.C., 1972-2012; member of the Greensboro, N.C., school board, 1984-1986; member of the Greensboro, N.C., city council, 1987-1994; member of the North Carolina state house of representatives, 1994-2014; elected simultaneously as a Democrat to the One Hundred Thirteenth and One Hundred Fourteenth Congresses, by special election, to fill the vacancy caused by the resignation of United States Representative Melvin L. Watt, and reelected to the succeeding Congress (November 4, 2014-present).","202-225-1510","202-225-1512","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://adamsforms.house.gov","http://adamsforms.house.gov/contact/","https://www.facebook.com/CongresswomanAdams","RepAdams","https://twitter.com/RepAdams","https://cdn.civil.services/us-house/headshots/512x512/alma-adams.jpg"
"North Carolina","north-carolina","NC","nc","13","false","false","B001305",,"412712","N00039551","171489","H6NC13129","2224","Q27733792",,"representative","republican","Ted Budd","ted-budd","Ted",,"Budd",,,"TED BUHD","male","white-american",,"no","1971-10-21","2017-01-03","2019-01-03","Ted Budd, a Representative from North Carolina; born in Davie County, N.C., October 21, 1971; B.S., Appalachian State University, Boone, N.C.; M.A., Dallas Theological Seminary, Dallas, Tex.; M.B.A., Wake Forest University, Winston-Salem, N.C.; investment analyst; business owner; elected as a Republican to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-3032",,"38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,,,"https://www.facebook.com/tedbuddforcongress/","RepHolding","https://twitter.com/RepHolding","https://cdn.civil.services/us-house/headshots/512x512/ted-budd.jpg"
"North Dakota","north-dakota","ND","nd",,"true","false","C001096","2144","412555","N00004614","444","H0ND01026","1779","Q3957020","kg:/m/02rhrnw","representative","republican","Kevin Cramer","kevin-cramer","Kevin",,"Cramer",,,"KEV-in KRAY-mer","male","white-american","evangelical","no","1961-01-21","2013-01-03","2019-01-03","Kevin Cramer, a Representative from North Dakota; born in Rolla, Rolette County, N.Dak., January 21, 1961; graduated from Kindred High School, Kindred, N.Dak., 1979; B.A., Concordia College, Moorhead, Minn., 1983; M.A., University of Mary, Bismarck, N.Dak., 2003; chairman, North Dakota Republican Party, 1991-1993; North Dakota state tourism director, 1993-1997; unsuccessful candidate for the United States House of Representatives in 1996; North Dakota state economic development and finance director, 1997-2000; unsuccessful candidate for the United States House of Representatives in 1998; North Dakota public service commissioner, 2003-2012; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-2611","701-224-0431","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://cramer.house.gov","https://cramer.house.gov/contact/email-me","https://www.facebook.com/CongressmanKevinCramer","RepKevinCramer","https://twitter.com/RepKevinCramer","https://cdn.civil.services/us-house/headshots/512x512/kevin-cramer.jpg"
"Nebraska","nebraska","NE","ne","1","false","false","F000449","1793","400640","N00026631","41929","H4NE01064","646","Q1397331","kg:/m/04fcch","representative","republican","Jeff Fortenberry","jeff-fortenberry","Jeff",,"Fortenberry",,,"JEFF FOR-tn-bare-ee","male","white-american","roman-catholic","no","1960-12-27","2005-01-04","2019-01-03","Jeff Fortenberry, a Representative from Nebraska; born in Baton Rouge, East Baton Rouge Parish, La., December 27, 1960; B.A., Louisiana State University, Baton Rouge, La., 1982; M.P.P., Georgetown University, Washington, D.C., 1986; M.Th., Franciscan University, Steubenville, Ohio, 1996; member of the Lincoln, Nebr., city council, 1997-2001; publishing executive; elected as a Republican to the One Hundred Ninth and to the six succeeding Congresses (January 3, 2005-present).","202-225-4806","202-225-5686","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://fortenberry.house.gov","https://fortenberry.house.gov/contact","https://www.facebook.com/jefffortenberry/","JeffFortenberry","https://twitter.com/JeffFortenberry","https://cdn.civil.services/us-house/headshots/512x512/jeff-fortenberry.jpg"
"Nebraska","nebraska","NE","ne","2","false","false","B001298",,"412713","N00037049","166299","H6NE02125","2225","Q19757583",,"representative","republican","Don Bacon","don-bacon","Don",,"Bacon",,,"DAHN BAY-kuhn","male","white-american",,"no","1963-08-16","2017-01-03","2019-01-03","Don Bacon, a Representative from Nebraska; born in Chicago Heights, Cook County, Ill., August 16, 1963; graduated from Grace Baptist High School, Kankakee, Ill.; B.A., Northern Illinois University, DeKalb, Ill., 1984; M.B.A., University of Phoenix, Phoenix, Ariz., 1996; M.A., National War College, Washington, D.C., 2004; United States Air Force, 1985-2014; staff, United States Representative Jeff Fortenberry of Nebraska, 2014-2015; assistant professor, University of Bellevue, Bellevue, Nebr., 2014-2017; elected as a Republican to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-4155","202-226-5452","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://bacon.house.gov","https://bacon.house.gov/contact/email","https://www.facebook.com/DonJBacon/","DonJBacon","https://twitter.com/DonJBacon","https://cdn.civil.services/us-house/headshots/512x512/don-bacon.jpg"
"Nebraska","nebraska","NE","ne","3","false","false","S001172","1860","412217","N00027623","21284","H6NE03115","702","Q373443","kg:/m/0c505n","representative","republican","Adrian Smith","adrian-smith","Adrian",,"Smith",,,"AY-dree-in SMITH","male","white-american","christian","no","1970-12-19","2007-01-04","2019-01-03","Adrian Smith, a Representative from Nebraska; born in Scottsbluff, Scottsbluff County, Nebr., December 19, 1970; graduated from Gering High School, Gering, Nebr., 1989; attended Liberty University, Lynchburg. Va., 1989-1990; B.S., University of Nebraska, Lincoln, Nebr., 1993; business owner; teacher; member of the Gering, Nebr., city council, 1994-1998; member of the Nebraska state legislature, 1999-2007; elected as a Republican to the One Hundred Tenth and to the five succeeding Congresses (January 3, 2007-present).","202-225-6435","202-225-0207","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://adriansmith.house.gov","https://adriansmith.house.gov/contact-me/email-me",,"RepAdrianSmith","https://twitter.com/RepAdrianSmith","https://cdn.civil.services/us-house/headshots/512x512/adrian-smith.jpg"
"New Hampshire","new-hampshire","NH","nh","1","false","false","S001170","1861","412219","N00028091","65891","H6NH01230","704","Q434112","kg:/m/0fvcl4","representative","democrat","Carol Shea-Porter","carol-shea-porter","Carol",,"Shea-Porter",,,"KAIR-ul shay POOR-ter","female","white-american","roman-catholic","no","1952-12-02","2007-01-04","2019-01-03","Carol Shea-Porter, a Representative from New Hampshire; born in New York City, New York County, N.Y., December, 1952; graduated from Oyster River High School, Durham, N.H., 1971; B.A., University of New Hampshire, Durham, N.H., 1975; M.P.A., University of New Hampshire, Durham, N.H., 1979; social worker; professor; elected as a Democrat to the One Hundred Tenth and to the succeeding Congress (January 3, 2007-January 3, 2011); unsuccessful candidate for reelection to the One Hundred Twelfth Congress in 2010; elected as a Democrat to the One Hundred Thirteenth Congress (January 3, 2013-January 3, 2015); unsuccessful candidate for reelection to the One Hundred Fourteenth Congress in 2014; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-5456","202-225-5822","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://shea-porter.house.gov","https://shea-porter.house.gov/contact","https://www.facebook.com/repsheaporter","RepSheaPorter","https://twitter.com/RepSheaPorter","https://cdn.civil.services/us-house/headshots/512x512/carol-shea-porter.jpg"
"New Hampshire","new-hampshire","NH","nh","2","false","false","K000382","2145","412557","N00030875","122256","H0NH02181","1781","Q3917208","kg:/m/064p47_","representative","democrat","Annie Kuster","annie-kuster","Annie",,"Kuster",,"Ann","ANN-ee KUHS-ter","female","white-american","episcopalian","no","1956-09-05","2013-01-03","2019-01-03","Annie Kuster, a Representative from New Hampshire; born in Concord, Merrimack County, N.H., September 5, 1956; A.B., Dartmouth College, Hanover, N.H., 1978; J.D., Georgetown University, Washington, D.C., 1984; staff, United States Representative Paul Norton (Pete) McCloskey, Jr., of California, 1978-1981; author; lawyer, private practice; professional advocate; consultant; unsuccessful candidate for election to the One Hundred Twelfth Congress in 2010; elected as a Democrat to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-5206","202-225-2946","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://kuster.house.gov","https://kuster.house.gov/contact/email-me","https://www.facebook.com/CongresswomanAnnieKuster","RepAnnieKuster","https://twitter.com/RepAnnieKuster","https://cdn.civil.services/us-house/headshots/512x512/annie-kuster.jpg"
"New Jersey","new-jersey","NJ","nj","1","false","false","N000188","2202","412606","N00036154","116277","H4NJ01084","2062","Q5294942","kg:/m/09g8b1_","representative","democrat","Donald Norcross","donald-norcross","Donald",,"Norcross",,,"DAHN-uhld NOR-kraws","male","white-american","lutheran","no","1958-12-13","2014-11-12","2019-01-03","Donald Norcross, a Representative from New Jersey; born in Camden, Camden County, N.J., December 13, 1958; graduated from Pennsauken High School, Pennsauken, N.J., 1977; A.S., Camden County College, Camden, N.J., 1979; electrician; union representative; member of the New Jersey state assembly, 2010; member of the New Jersey state senate, 2010-2014; elected simultaneously as a Democrat to the One Hundred Thirteenth and One Hundred Fourteenth Congresses, by special election, to fill the vacancy caused by the resignation of United States Representative Robert Ernest Andrews and reelected to the succeeding Congress (November 4, 2014-present).","202-225-6501","856-427-4109","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://norcross.house.gov","https://norcross.house.gov/contact/email-me","https://www.facebook.com/DonaldNorcrossNJ/","DonaldNorcross","https://twitter.com/DonaldNorcross","https://cdn.civil.services/us-house/headshots/512x512/donald-norcross.jpg"
"New Jersey","new-jersey","NJ","nj","2","false","false","L000554","699","400244","N00000851","21890","H2NJ02037","344","Q616850","kg:/m/025y0c","representative","republican","Frank LoBiondo","frank-lobiondo","Frank",,"LoBiondo",,,"FRAYNK low-bee-AHN-doh","male","white-american","roman-catholic","no","1946-05-12","1995-01-04","2019-01-03","Frank LoBiondo, a Representative from New Jersey; born in Bridgeton, Cumberland County, N.J., May 12, 1946; graduated from Georgetown Preparatory School, Rockville, Md., 1964; B.A., St. Joseph's University, Philadelphia, Pa., 1968; freeholder, Cumberland County, N.J., 1985-1988; member of the New Jersey state general assembly, 1988-1994; elected as a Republican to the One Hundred Fourth and to the eleven succeeding Congresses (January 3, 1995-present).","202-225-6572","202-225-3318","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://lobiondo.house.gov","https://lobiondo.house.gov/contact-me/email-me","https://www.facebook.com/FrankLoBiondo","RepLoBiondo","https://twitter.com/RepLoBiondo","https://cdn.civil.services/us-house/headshots/512x512/frank-lobiondo.jpg"
"New Jersey","new-jersey","NJ","nj","3","false","false","M001193","2258","412643","N00036155","152113","H4NJ03130","2099","Q18631218","kg:/m/0127f8tk","representative","republican","Tom MacArthur","tom-macarthur","Tom",,"MacArthur",,,"TAHM muh-KAR-thur","male","white-american","episcopalian","no","1960-10-16","2015-01-06","2019-01-03","Tom MacArthur, a Representative from New Jersey; born in Hebron, Tolland County, Conn., October 16, 1960; graduated from RHAM High School, Hebron, Conn., 1978; B.A., Hofstra University, Hempstead, N.Y., 1982; insurance executive; member of the Randolph, N.J., city council, 2011-2013; deputy mayor of Randolph, N.J., 2012; mayor of Randolph, N.J., 2013-2014; elected as a Republican to the One Hundred Fourteenth and to the succeeding Congress (January 3, 2015-present).","202-225-4765","202 225-0778","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://macarthur.house.gov","https://macarthur.house.gov/contact/email","https://www.facebook.com/CongressmanTomMacArthur/","RepTomMacArthur","https://twitter.com/RepTomMacArthur","https://cdn.civil.services/us-house/headshots/512x512/tom-macarthur.jpg"
"New Jersey","new-jersey","NJ","nj","4","false","false","S000522","1071","400380","N00009816","26952","H8NJ04014","469","Q981167","kg:/m/033f4d","representative","republican","Christopher Smith","christopher-smith","Christopher",,"Smith",,"Chris","KRISS SMITH","male","white-american","roman-catholic","no","1953-03-04","1981-01-05","2019-01-03","Christopher Smith, a Representative from New Jersey; born in Rahway, Union County, N.J., March 4, 1953; graduated from St. Mary's High School, Perth Amboy, N.J., 1971; B.S., Trenton State College, Ewing, N.J., 1975; attended Worcester College, Worcester, England, 1974; businessman, family sporting goods company; legislative agent for New Jersey state legislature, 1979; unsuccessful candidate for election to the Ninety-sixth Congress in 1978; elected as a Republican to the Ninety-seventh and to the eighteen succeeding Congresses (January 3, 1981-present); chair, Committee on Veterans Affairs (One Hundred Seventh through One Hundred Eighth Congresses).","202-225-3765","202-225-7768","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://chrissmith.house.gov","http://chrissmith.house.gov/contact/zipauth.htm","https://www.facebook.com/RepChrisSmith/","RepChrisSmith","https://twitter.com/RepChrisSmith","https://cdn.civil.services/us-house/headshots/512x512/christopher-smith.jpg"
"New Jersey","new-jersey","NJ","nj","5","false","false","G000583",,"412714","N00036944","169202","H6NJ05171","2226","Q6288908",,"representative","democrat","Josh Gottheimer","josh-gottheimer","Josh",,"Gottheimer",,,"JAHSH GAHT-hahy-mer","male","white-american",,"no","1975-03-08","2017-01-03","2019-01-03","Josh Gottheimer, a Representative from New Jersey; born in North Caldwell, Essex County, N.J., March 8, 1975; graduated from West Essex Senior High School, North Caldwell, N.J., 1993; B.A., University of Pennsylvania, Philadelphia, Pa., 1997; J.D., Harvard Law School, Cambridge, Mass., 2004; special assistant and speechwriter for President William J. Clinton, 1998-2001; staff, Wesley Cark presidential campaign, 2004; staff, John Forbes Kerry presidential campaign, 2004; business executive; senior counselor to the chairman of the Federal Communications Commission, 2010-2012; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-4465","202-225-9048","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://gottheimer.house.gov","https://gottheimer.house.gov/contact/email","https://www.facebook.com/Josh-Gottheimer-1024984580892392/","JoshGottheimer","https://twitter.com/JoshGottheimer","https://cdn.civil.services/us-house/headshots/512x512/josh-gottheimer.jpg"
"New Jersey","new-jersey","NJ","nj","6","false","false","P000034","887","400308","N00000781","26951","H8NJ03073","402","Q965289","kg:/m/0g6t5w","representative","democrat","Frank Pallone","frank-pallone","Frank",,"Pallone","Jr.",,"FRAYNK puh-LOHN","male","white-american","roman-catholic","no","1951-10-30","1987-01-06","2019-01-03","Frank Pallone, a Representative from New Jersey; born in Long Branch, Monmouth County, N.J., October 30, 1951; graduated from Long Branch High School, Long Branch, N.J., 1969; B.A., Middlebury College, Middlebury, Vt., 1973; M.A., Fletcher School of Law and Diplomacy, Tufts University, Medford, Mass., 1974; J.D., Rutgers University School of Law, Camden, N.J., 1978; lawyer, private practice; member of the Long Branch, N.J., city council, 1982-1988; member of the New Jersey state senate, 1983-1988; elected as a Democrat to the One Hundredth Congress, by special election, to fill the vacancy caused by the death of United States Representative James John Howard, but was not sworn in because Congress had adjourned; elected simultaneously to the One Hundred First Congress and reelected to the fourteen succeeding Congresses (November 8, 1988-present); unsuccessful candidate for nomination to the United States Senate in 2013.","202-225-4671","732-249-1335","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://palloneforms.house.gov","https://palloneforms.house.gov/contact/email/","https://www.facebook.com/RepFrankPallone/","FrankPallone","https://twitter.com/FrankPallone","https://cdn.civil.services/us-house/headshots/512x512/frank-pallone.jpg"
"New Jersey","new-jersey","NJ","nj","7","false","false","L000567","1936","412290","N00000898","4443","H6NJ12136","772","Q1819021","kg:/m/077cs4","representative","republican","Leonard Lance","leonard-lance","Leonard",,"Lance",,,"LEH-nerd LANCE","male","white-american","roman-catholic","no","1952-06-25","2009-01-06","2019-01-03","Leonard Lance, a Representative from New Jersey; born in Easton, Northampton County, Pa., June 25, 1952; graduated from North Hunterdon Regional High School, Annandale, N.J., 1970; B.A., Lehigh University, Bethlehem, Pa., 1974; J.D., Vanderbilt University, Nashville, Tenn., 1977; M.P.A., Princeton University, Princeton, N.J., 1982; judicial clerk; lawyer, private practice; member of the New Jersey state general assembly, 1991-2002; member of the New Jersey state senate, 2002-2009, minority leader, 2004-2008; unsuccessful candidate for election to the United States House of Representatives in 1996; elected as a Republican to the One Hundred Eleventh and to the four succeeding Congresses (January 3, 2009-present).","202-225-5361","202-225-9460","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://lance.house.gov","https://lance.house.gov/contact/email-me","https://www.facebook.com/CongressmanLance/","RepLanceNJ7","https://twitter.com/RepLanceNJ7","https://cdn.civil.services/us-house/headshots/512x512/leonard-lance.jpg"
"New Jersey","new-jersey","NJ","nj","8","false","false","S001165","1818","412186","N00027523","22510","H6NJ13191","673","Q527509","kg:/m/08bt8r","representative","democrat","Albio Sires","albio-sires","Albio",,"Sires",,,"AL-bee-oh SEAR-ees","male","hispanic-american","roman-catholic","no","1951-01-26","2006-11-13","2019-01-03","Albio Sires, a Representative from New Jersey; born in Bejucal, Cuba, January 26, 1951; graduated from Memorial High School, West New York, N.J.; B.A., St. Peter's College, Jersey City, N.J., 1974; M.A., Middlebury College, Middlebury, Vt., 1985; businessman; teacher; unsuccessful candidate for election to the One Hundredth Congress in 1986; mayor of West New York, N.J., 1995- 2007; member of the New Jersey state general assembly, 2000-2006, speaker, 2002-2006; elected as a Democrat to the One Hundred Ninth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Robert Menendez, and reelected to the six succeeding Congresses (November 7, 2006-present).","202-225-7919","202-226-0792","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://sires.house.gov","http://sires.house.gov/contact/email","https://www.facebook.com/RepAlbioSires/","RepSires","https://twitter.com/RepSires","https://cdn.civil.services/us-house/headshots/512x512/albio-sires.jpg"
"New Jersey","new-jersey","NJ","nj","9","false","false","P000096","1510","400309","N00000751","478","H6NJ08118","403","Q529090","kg:/m/03txs_","representative","democrat","Bill Pascrell","bill-pascrell","Bill",,"Pascrell","Jr.",,"BILL PASS-KRELL [equal stress]","male","white-american","roman-catholic","no","1937-01-25","1997-01-07","2019-01-03","Bill Pascrell, a Representative from New Jersey; born in Paterson, Passaic County, N.J., January 25, 1937; graduated from St. John the Baptist High School, Paterson, N.J., 1955; B.A., Fordham University, New York, N.Y., 1959; M.A., Fordham University, New York, N.Y., 1961; United States Army, 1961-1962; United States Army Reserve, 1962-1967; teacher; president of the Paterson, N.J., board of education, 1979-1982; member of the New Jersey state general assembly, 1988-1996, minority leader pro tempore; mayor of Paterson, N.J., 1990-1996; elected as a Democrat to the One Hundred Fifth and to the ten succeeding Congresses (January 3, 1997-present).","202-225-5751","202-225-5782","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://pascrell.house.gov","https://pascrell.house.gov/contact/email-me","https://www.facebook.com/pascrell","BillPascrell","https://twitter.com/BillPascrell","https://cdn.civil.services/us-house/headshots/512x512/bill-pascrell.jpg"
"New Jersey","new-jersey","NJ","nj","10","false","false","P000604","2097","412506","N00034639","90668","H2NJ10154","1687","Q1240224","kg:/m/0jwr2v8","representative","democrat","Donald Payne","donald-payne","Donald",,"Payne","Jr.",,"DAHN-uhld PAYN","male","african-american","baptist","no","1958-12-17","2012-11-15","2019-01-03","Donald Payne, (son of Donald Milford Payne), a Representative from New Jersey; born in Newark, Essex County, N.J., December 17, 1958; attended Kean College, Union, N.J.; member of the New Jersey highway authority, 1990-1996; member of the Essex County educational services commission; freeholder-at-large, Essex County, N.J., board of freeholders, 2005-2012; at-large representative, Newark, N.J., city council, 2006-2012, president, 2010-2012; elected simultaneously as a Democrat to the One Hundred Twelfth and One Hundred Thirteenth Congresses, by special election, to fill the vacancy caused by the death of United States Representative Donald Milford Payne, and reelected to the two succeeding Congresses (November 6, 2012-present).","202-225-3436","202-225-4160","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://payne.house.gov","http://payne.house.gov/contact/email-me","https://www.facebook.com/DonaldPayneJr","RepDonaldPayne","https://twitter.com/RepDonaldPayne","https://cdn.civil.services/us-house/headshots/512x512/donald-payne.jpg"
"New Jersey","new-jersey","NJ","nj","11","false","false","F000372","414","400142","N00000684","22177","H2NJ05014","252","Q338190","kg:/m/03bktp","representative","republican","Rodney Frelinghuysen","rodney-frelinghuysen","Rodney",,"Frelinghuysen",,,"RAHD-nee FREE-ling-high-zen","male","white-american","episcopalian","no","1946-04-29","1995-01-04","2019-01-03","Rodney Frelinghuysen, (son of Peter Hood Ballantine Frelinghuysen, Jr., great-great grandson of Frederick Frelinghuysen, and great-great-great nephew of Theodore Frelinghuysen), a Representative from New Jersey; born in New York, N.Y., April 29, 1946; graduated from St. Albans School, Washington, D.C., 1964; B.A., Hobart College, Geneva, N.Y., 1969; graduate studies, Trinity College, Hartford, Conn.; United States Army, 1969-1971; state and federal aid coordinator and administrative assistant to board of chosen freeholders, Morris County, N.J., 1972; board of chosen freeholders, Morris County, N.J., 1974-1983, director, 1980; member, New Jersey commission on capital budgeting and planning; member of the New Jersey state general assembly, 1983-1994; member of the Morris County, N.J., Republican Committee; elected as a Republican to the One Hundred Fourth and to the eleven succeeding Congresses (January 3, 1995-present); chair, Committee on Appropriations (One Hundred Fifteenth Congress).","202-225-5034",,"38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://frelinghuysen.house.gov","https://frelinghuysen.house.gov/index.cfm?sectionid=29&sectiontree=10,29","https://www.facebook.com/rfrelinghuysen","USRepRodney","https://twitter.com/USRepRodney","https://cdn.civil.services/us-house/headshots/512x512/rodney-frelinghuysen.jpg"
